# us 0.1.0 golden corpus - kernel Select (UniversalSqueaker). Lines: scenario|mode|domain|action|seed|gate|eggs|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/UniversalSqueakerKernelTests; scenarios frozen in Scenarios.cs (S1-S7 constructed, two-race equal routing). Any delta on replay = regression.
S5-dormant-xeno|Remix|US_Race_A|Eat|2|all|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Eat|2|partial|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Eat|3|all|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Eat|3|partial|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|1|all|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|1|partial|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|2|all|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|2|partial|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|3|all|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|3|partial|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|1|all|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|1|partial|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|2|all|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|2|partial|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|3|all|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Sleep|3|partial|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|1|all|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|1|partial|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|2|all|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|2|partial|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|3|all|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|3|partial|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|1|all|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|1|partial|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|2|all|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|2|partial|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|3|all|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Wounded|3|partial|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|1|all|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|1|partial|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|2|all|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|2|partial|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|3|all|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|3|partial|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|1|all|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|1|partial|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|2|all|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|2|partial|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|3|all|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Select|3|partial|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|1|all|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|1|partial|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|2|all|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|2|partial|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|3|all|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|3|partial|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|1|all|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|1|partial|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|2|all|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|2|partial|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|3|all|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Move|3|partial|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|1|all|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|1|partial|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|2|all|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|2|partial|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|3|all|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|3|partial|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|1|all|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|1|partial|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|2|all|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|2|partial|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|3|all|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Social|3|partial|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|1|all|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|1|partial|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|2|all|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|2|partial|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|3|all|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|3|partial|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|1|all|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|1|partial|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|2|all|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|2|partial|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|3|all|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Joy|3|partial|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|1|all|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|1|partial|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|2|all|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|2|partial|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|3|all|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|3|partial|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|1|all|on|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|1|partial|on|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|2|all|on|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|2|partial|on|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|3|all|on|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Death|3|partial|on|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|1|all|off|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|1|partial|off|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|2|all|off|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|2|partial|off|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|3|all|off|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|3|partial|off|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|1|all|on|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|1|partial|on|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|2|all|on|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|2|partial|on|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|3|all|on|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Draft|3|partial|on|us.test:US_Pack_RaceA_Draft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|1|all|off|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|1|partial|off|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|2|all|off|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|2|partial|off|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|3|all|off|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|3|partial|off|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|1|all|on|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|1|partial|on|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|2|all|on|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|2|partial|on|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|3|all|on|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Undraft|3|partial|on|us.test:US_Pack_RaceA_Undraft_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|1|all|off|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|1|partial|off|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|2|all|off|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|2|partial|off|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|3|all|off|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|3|partial|off|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|1|all|on|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|1|partial|on|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|2|all|on|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|2|partial|on|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|3|all|on|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Attack|3|partial|on|us.test:US_Pack_RaceA_Attack_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|1|all|off|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|1|partial|off|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|2|all|off|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|2|partial|off|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|3|all|off|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|3|partial|off|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|1|all|on|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|1|partial|on|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|2|all|on|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|2|partial|on|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|3|all|on|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Work|3|partial|on|us.test:US_Pack_RaceA_Work_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|1|all|off|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|1|partial|off|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|2|all|off|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|2|partial|off|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|3|all|off|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|3|partial|off|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|1|all|on|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|1|partial|on|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|2|all|on|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|2|partial|on|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|3|all|on|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Equip|3|partial|on|us.test:US_Pack_RaceA_Equip_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|1|all|off|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|1|partial|off|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|2|all|off|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|2|partial|off|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|3|all|off|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|3|partial|off|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|1|all|on|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|1|partial|on|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|2|all|on|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|2|partial|on|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|3|all|on|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|MentalBreak|3|partial|on|us.test:US_Pack_RaceA_MentalBreak_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|1|all|off|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|1|partial|off|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|2|all|off|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|2|partial|off|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|3|all|off|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|3|partial|off|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|1|all|on|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|1|partial|on|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|2|all|on|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|2|partial|on|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|3|all|on|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Crying|3|partial|on|us.test:US_Pack_RaceA_Crying_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|1|all|off|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|1|partial|off|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|2|all|off|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|2|partial|off|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|3|all|off|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|3|partial|off|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|1|all|on|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|1|partial|on|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|2|all|on|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|2|partial|on|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|3|all|on|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S5-dormant-xeno|Remix|US_Race_A|Giggling|3|partial|on|us.test:US_Pack_RaceA_Giggling_1|RacePack|us.test:US_Pack_RaceA
S6-egg|Off|US_Race_A|Call|1|all|off|US_Fallback_Call|BuiltInFallback|-
S6-egg|Off|US_Race_A|Call|1|partial|off|US_Fallback_Call|BuiltInFallback|-
S6-egg|Off|US_Race_A|Call|2|all|off|US_Fallback_Call|BuiltInFallback|-
S6-egg|Off|US_Race_A|Call|2|partial|off|US_Fallback_Call|BuiltInFallback|-
S6-egg|Off|US_Race_A|Call|3|all|off|US_Fallback_Call|BuiltInFallback|-
