# 0.3.1 golden corpus - kernel Select (SqueakPoolRegistry). Lines: scenario|mode|domain|action|seed|gate|eggs|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/KernelCharacterization; scenarios frozen in Scenarios.cs (S1-S7 constructed incl. egg/two-race, F03-F07 fixture-driven from fixtures/input). Any delta on replay = regression.
F04-fallback-seeded|Fallback|Ratkin|Crying|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Crying|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Crying|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Crying|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Crying|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Fallback|Ratkin|Giggling|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Call|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Eat|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Sleep|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Wounded|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Select|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Move|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Social|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Joy|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Death|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Draft|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F04-fallback-seeded|Remix|Ratkin|Draft|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
